song_id,track_id,artist_name,title,kmeans_cluster,agg_cluster,dbscan_cluster,is_popular
SOQXGVE12CF5F86D20,TRBDWRY128F427991E,Stevie Ray Vaughan And Double Trouble,Tin Pan Alley (aka Roughest Place In Town),3,4,0,0
SOABFNB12AB0180FAA,TRBDWTJ128F9358452,Gene Autry,Cool Water,2,0,0,0
SOBHFZM12AB0183A71,TRBDWXK128F930E6DD,Cindy Morgan,Dig Up,2,0,0,0
SOHZXUO12A6D4FBD73,TRBDXDO128F14A1CD1,Theodore Shapiro,The Big Stall,4,1,0,0
SOGHXZH12A8C1388B9,TRBDXIM128F427ABDA,Michael Jackson,Heaven Can Wait,5,2,0,1
SOFZBND12AB0182D9A,TRBDXIX128F93256CB,Sub Focus,Follow The Light (Radio Edit),5,2,0,1
SOFLVQE12AB017F886,TRBDXKI128F9325211,Thomas Dolby,Dissidents (The Search For Truth Part 1) (2009 Digital Remaster),3,4,0,0
SOAPOVV12AB018CFC8,TRBDXLZ12903CC8988,Taal,Noises,0,0,-1,0
SOMUFQB12A81C22FA9,TRBDXOD128F422C47B,Egberto Gismonti,Carta De Amor,4,0,0,0
SOYEFZY12A8C1333DA,TRBDXOG128F427031F,Tha Liks,Yo Mouth (Skit),0,3,0,0
SOHGGKC12A8C130BE4,TRBDXQL128F424392E,Margaret Becker,Sweet Suffering Christ,4,4,0,0
SOFNEXF12A8AE464D0,TRBDXVN128F42334DD,Busta Rhymes,When Disaster Strikes (Explicit LP Version),5,2,0,1
SOTEGPD12A8C135FB7,TRBDYAC128F4249498,True Believers,Just Look At the Blessing,2,0,0,0
SOZPOFB12AAF3B252D,TRBDYDF128F92DF9F2,Christos Dantis,Apisti,1,1,0,0
SOHTWIB12A8AE46192,TRBDYEF128F423DC43,Eagles,You Never Cry Like A Lover (LP Version),5,2,0,0
SOZDDQG12AB018386C,TRBDYEJ128F9320633,Hank Penny,Crazy Rhythm,4,1,0,0
SOGZZEA12AB0182864,TRBDYFY128F93330AA,Esperanza Spalding / Leo Genovese,If That's True,3,5,0,1
SOJBYED12A6D4FBE81,TRBDYHX128F14ADE2B,Josh Turner,Softly And Tenderly,2,2,0,1
SOWAIUP12AB017F90A,TRBDYIC128F92F1D17,Slum Village,CB4,4,1,0,1
SOBLOGP12A8C13F779,TRBDYIF128F4294F19,Francis Lai,Concerto No.3 In D: Allegro,2,5,0,0
SOCWMGG12A8C1332B2,TRBDYKO128F423829E,Johnny Pacheco,Cero Codazos,4,1,0,0
SOIXLCH12A8C139DA9,TRBDYNW128F425E6BE,Cactus,Rockout_ Whatever You Feel Like,1,5,0,1
SOFFUNS12A8C13BDD1,TRBDYOL128F4278838,Original Love,The Rover (Takao Tajima Remix),2,0,0,0
SOXHQKT12AB01847E8,TRBDYTE128F931F2F0,Click / Click_ M_Ferri,Beachport,4,4,0,0
SOQLLXY12A8C1420C1,TRBDYYN128F92F383F,James Taylor Quartet,Got To Give It Up,1,5,0,1
SOOHZIM12A67ADDB09,TRBDZBH12903CE85E4,Moss,Winter In Finland,2,2,0,1
SOVCNIE12A8C133D51,TRBDZES128F424080B,Luciana Souza,Azul Contente,1,0,0,0
SOVKXYA12AB0188679,TRBDZPG128F9355D41,Orquesta Sublime,Tras La Reja,4,1,0,0
SOYVJPV12AB0183576,TRBDZSK128F92F8E05,Luciano,Work Hard,2,1,0,0
SOXPCET12AB018D580,TRBDZVP12903CC0089,Rakim feat. Tracey Horton,Won't Be Long,4,1,0,1
SOLNXKA12A67ADA350,TRBEACH128EF341C45,Simply Red,So Not Over You (Motivo-Pop Lectro Mix),5,2,0,0
SOBLXLK12A6D4F746E,TRBEADA128F1455D45,Frank Ifield,Yodelling Mad (2002 Digital Remaster),2,1,0,0
SOOMAFU12A6D4FACEA,TRBEAJB128F4214A06,Mix Mob,Show Me The Way,4,1,0,0
SOFJOVY12A8AE45ABB,TRBEAMO128F425B75F,Christina Aguilera,Cruz,5,2,0,1
SOJMUAU12A67ADBD12,TRBEAOU128E0798350,Las Niñas,Castillos Y Sueños,1,1,0,0
SOVKTXA12A6D4FAC36,TRBEARH128F422A535,Vincenzo,Valium,4,4,0,0
SOUZUPV12A6701E56D,TRBEATE128E078F0D8,Bon Jovi,Only Lonely,5,2,0,1
SOLBMXO12AB017D553,TRBEATF128F9309E63,Triana Pura,Afonsina y el mar,1,0,0,0
SOQXTLG12A6D4FA3E8,TRBEAWP128F422B4D1,Casiotone For The Painfully Alone,Happy Mother's Day,4,2,0,1
SOLHGND12AB0189E22,TRBEAXM12903CC63F5,Maria & Margot Hellwig/Die Garmischer Alpenjäger,Lieder_ Die Uns Ein Leben Lang Begleiten,2,0,0,0
SONIISO12A8C134DA8,TRBEAXZ128F424347B,Frost,Take a Ride,4,1,0,0
SOCPDTZ12AB01884CB,TRBEAYH12903CBC75F,Melanie And The Secret Army,All The Lessons,4,3,0,0
SOYQDEB12A6D4F8FB4,TRBEAZN128F14858B3,Cali,C'est Toujours Le Matin,2,0,0,1
SOQRFEQ12AB017BB66,TRBEBAS128F92EAC23,Curtis Mayfield,People Never Give Up,5,2,0,0
SOTFFLU12A679AE5C4,TRBEBEZ128E0792F08,Patty Griffin,Let Him Fly,2,0,0,1
SORPYHC12A6D4F9F58,TRBEBFU128F14971BD,The Doors,Roadhouse Blues (Live In Detroit) (LP Version),5,2,0,0
SONVCGW12A81C23489,TRBEBNV128F423783D,The Germs,Going Down,4,1,0,0
SOKPBHZ12AB0181931,TRBEBTR128F932CD6B,Laurie Berkner,The Cat Came Back,1,5,0,1
SOKRLDX12A8C140A0F,TRBEBUU128F92C945D,Utopia,Hiroshima,1,5,0,0
SOFCPRQ12A8AE483D1,TRBEBVZ128F425A660,Rick Astley,The Bottom Line,5,2,0,0
SOZBKLM12A58A78692,TRBEBWG128F93214A4,Mariah Carey,Outside,5,2,0,1
SOBOKGJ12A8C132819,TRBEBWN128F933D21F,Back Door Slam,It'll All Come Around (Album Version),1,5,0,1
SOEORDW12A6D4FB045,TRBEBYV128F14A0B65,ATB,Marrakech,5,2,0,1
SOZZFUI12A8C133D6D,TRBECAL128F4270F27,Saigon Kick,The Way,2,0,0,0
SOBNMQD12A8C134323,TRBECBM128F426AA34,Ricky Martin,She's All I Ever Had,2,0,0,1
SOSBDCE12A6D4FA0B6,TRBECBY128F148B6F3,John Sebastian,You're A Big Boy Now (Album Version),0,1,0,1
SOPHTXQ12A6D4FCE59,TRBECDN128F4225717,Dann Huff,Exception To The Rule,2,0,0,0
SORXHUD12AB0186030,TRBECGH12903CC2304,Markscheider Kunst,Dj,4,1,0,1
SOXWMCM12A81C219D4,TRBECIP128F42515B1,Mighty Diamonds,Sensemilla,1,5,0,1
SOBPVNW12A8C135CB5,TRBECKU128F428B08A,Erick Sermon,I'm Hot,4,1,0,1
SOHJFQF12A58A77855,TRBECMV128F427614B,Jerry Butler,The Way You Do The Things You Do,4,0,0,0
SONOBCB12A8C1397B9,TRBECNW128F426BE82,Mariah Carey,Touch My Body,5,2,0,0
SOXXWCR12A58A7D4FA,TRBECNX128F92FA80F,R. Carlos Nakai,God Rest Ye Merry Gentlemen (World),1,0,0,0
SONBQII12A8AE46C07,TRBECRX128F423B50B,Yölintu,Täysikasvuinen mies,2,0,0,0
SOFDLKQ12AB018601E,TRBECST12903CDC40B,Tito Rodriguez,Me Lo Dijo Adela,4,1,0,0
SOLFWDJ12A6D4F9CEB,TRBECUJ128F14B0BA7,Eden's Bridge,Just As I Am (Arr.)  (Different From Track One),1,0,0,0
SONLCEB12A8C144355,TRBECVD128F92F9E21,Percy Faith & Felicia Sanders,The Song from Moulin Rogue Where Is Your Heart,2,0,0,0
SOYMACN12A6D4F8AC1,TRBEDBC128F145B134,Alias,What To Do,4,0,0,0
SOTRGEN12AB018BE16,TRBEDHB12903CDB820,D.A.D.,Girl Nation [Live],1,2,0,0
SOSDRZY12A58A7D3F2,TRBEDIR128F4250FBD,Frank Vignola,But Not For Me,1,1,0,0
SOWZRAI12AB0186840,TRBEDLE128F933039C,The Cat's Miaow,You Know It's True,2,0,0,0
SOYEFJG12A58A7B690,TRBEDRW128F425F424,Savoy Brown,All Burned Out,4,1,0,0
SOHVJJW12A81C2104F,TRBEDTM128F4255119,Angela Dimitriou,Edo Pou Ta Leme,0,3,0,0
SOTXXBT12A6D4F6B25,TRBEDVH128F14599C7,Shaggy / Brian & Tony Gold,Hey Sexy Lady,5,2,0,1
SOSNLRT12A6D4FC150,TRBEDXK128F14A7EC0,Tri Atma,RAMUKA,0,1,0,0
SOMYGCE12A8C134338,TRBEDZL128F425A2E7,White Heart,Change The Way (Highlands Album Version),4,1,0,0
SOATMXI12AB017DA64,TRBEEAF128F92E6382,Alfredo Gutiérrez,El troyano,1,5,0,0
SOFQRSV12A8C1358A9,TRBEEDK128F424D995,Fall Out Boy,Thriller,5,2,0,0
SOMDCSV12A6D4FCC4E,TRBEEEP128F426C17D,A Day To Remember,The Plot To Bomb The Panhandle (Album Version),5,2,0,1
SODFVLR12AB0182A73,TRBEEJH128F92FAC0D,Namatjira,1000 Of Years Ago,4,1,0,0
SORGLWU12AB0182E5B,TRBEEJS128F9340A8B,Handsome Boy Modeling School,Megaton B-Boy 2000 (LP Version),4,1,0,1
SOPPTXH12A8C1409BC,TRBEELS128F42B63A8,Arc Angels,Sent By Angels,1,0,0,1
SOVWGIY12AB01837EC,TRBEEMB128F9320082,Jesse Malin,Wendy,5,1,0,0
SORZNEP12CF54662E7,TRBEEQF128F4283395,Santana,Fried Neck Bones And Some Home Fries,5,2,0,0
SOXDIWY12A8C13AD20,TRBEEQG128F42732AB,Henri Pousseur,Crosses of crossed colors 3,3,4,0,0
SOVSBWN12A813557F9,TRBEERY128F4231A2E,P.O.D.,Eyes Of A Stranger (Album Version),5,2,0,1
SOCXVHG12AB0181FAA,TRBEEWC128F9344A22,Leon Lai,Qing Yi Shi,1,1,0,0
SONXPQC12AB0189A32,TRBEEWS12903CD0B60,Jack Orsen feat. Fumanschu_ Justus,Getto Boys,4,1,0,0
SOHOQSB12A8C13B61B,TRBEFAS128F4262569,Sensations,Superscout,4,1,0,0
SOIQBJF12AB018B897,TRBEFDI12903CCF154,Gisele MacKenzie,Le Fiacre,2,0,0,0
SOULCSR12A58A7AAB7,TRBEFFA128F930F017,KALIMBA,No Volveras A Mi,1,5,0,0
SOVSJCE12A6701E0D9,TRBEFFG128E0793C24,Monster Magnet,Black Celebration,2,2,0,1
SOVWDSK12AB01840B8,TRBEFJE128F932139E,Eleanor McEvoy,Sophie,2,0,0,1
SOGJBGB12AB017C75C,TRBEFKV128F930114A,Davol,Another Land (World),0,0,0,0
SOKVLLZ12AB0184370,TRBEFQB128F932138A,Eleanor McEvoy,Please Heart_ You're Killing Me,1,5,0,1
SOFEMZZ12AB01886A8,TRBEFQY128F932EE3F,Alexandre Desplat,Meeting Daisy,1,0,-1,1
SOGUDRH12AB0189A45,TRBEFUY12903C98485,Dame Edna Everage with Carl Davis conducting the London Symphony Orchestra and The New Antipodean Singers,Song Of Australia - Canto 6 (2009 Digital Remaster),0,3,0,0
SORUQQG12A8C135A68,TRBEFWM128F428EFA8,Despina Vandi,Ke T' Oniro Egine Efialtis,5,2,0,0
SONSRYI12AC468E503,TRBEGAV12903D16172,The Charms,Mr. Goose,1,1,0,0
SOHQYKY12AB017A589,TRBEGHL128F92F76E8,Alice In Chains,Would?,5,2,0,1
SOKPHRH12A8C13C0FC,TRBEGJR128F4275E2E,The Plasmatics,The White's Bedroom - Fire Escape,4,1,0,0
SOJZZTX12A58A7CF75,TRBEGKI12903CBD34C,Roy Rogers,The Yellow Rose Of Texas,2,0,0,0
SOPXVOR12AB017E16B,TRBEGMG128F92FD7C4,The Small Knives,The Line,1,5,0,0
SOMNPJX12AB0183CCC,TRBEGMU128F9325473,Chase & Status,Trapdoor,4,1,0,1
SOZOEYP12AB0188C9D,TRBEGQC12903CAB228,Four Tet,Plastic People,5,2,0,1
SOQRSPD12A8C133A86,TRBEGWL128F423F4F1,Superchumbo,Revolution,4,4,0,0
SOGAOHJ12AB018660F,TRBEHAS128F933A549,Leroy Hutson,So Nice - Original,4,1,0,0
SOQOPZX12A58A7E761,TRBEHBS128F4233471,Tranzas,Mientras me quieras,4,1,0,1
SOTJWZO12AB0185329,TRBEHDI128F930D7C2,Eclier,Alpha River,2,2,0,0
SOQNKLO12A8C13EDA9,TRBEHEY128F92C2852,Steve Vai,Salamanders In The Sun,5,1,0,0
SOGFWQD12A6D4F6811,TRBEHFA128F145B3DA,Be Bop Deluxe,Sister Seagull (Live),2,2,0,0
SOSFTJL12A6701DEAD,TRBEHGH128E078DEDE,The Roots,Act Won (Things Fall Apart),5,0,0,1
SOVZRSW12A8C141AFC,TRBEHHL128F92E90F5,Geier Sturzflug,Wie ein Eisbär sein,4,1,0,0
SOYYIGJ12AC90756DE,TRBEHHY12903CF3AE8,Billy Murray,Goodbye Broadway_ Hello France,4,1,0,0
SORTGDS12A8C143188,TRBEHKV128F92F93DF,Fergie,Exit People,5,4,0,0
SOUMDHA12A6701DEB7,TRBEHNT128E0792546,Monster Magnet,Down In The Jungle,2,0,0,1
SOCHFNU12A6D4FAE15,TRBEHTC128F42150EB,Sergio Dalma,Te Quiero Mamma,2,0,0,0
SONDSXU12AB0182E33,TRBEHVM128F93506BD,Groupa Med Lena Willemark,Skymning,1,5,0,0
SOJTZQO12AC960DB2A,TRBEIAM12903CF4476,Randy Travis,Don't Take Your Love Away From Me (Album Version),5,1,0,0
SOLXZLR12AB018459D,TRBEIBI12903CBD2B6,Bryan White,Love Happens Just Like That (LP Version),2,2,0,0
SOHYYEY12AB0185DAD,TRBEIBI12903CC4C7B,The Roches,Losing True (Album Version),2,0,0,0
SOMFBRG12A6D4F9014,TRBEIKK128F14628D6,Lighthouse Family,Run,4,1,0,1
SOFEIMT12AB0186BE2,TRBEIKX12903CCAAE5,Clockwise,the tales of King Solitude 1:3,2,1,0,0
SOFEETM12A8C13D151,TRBEIRT128F42A6680,Aiden,Teenage Queen (Album Version),5,5,0,0
SOAZWHG12AB01861BA,TRBEISL128F931B107,Architecture In Helsinki,The Same Old Innocence,1,2,0,0
SOEXCSV12A8C13D4EE,TRBEISX128F9322F51,An Cafe,S*B*Y,4,1,0,0
SORXSAJ12A6D4F92BA,TRBEIVC128F9320E95,Snow Patrol,It Doesn't Matter Where_ Just Drive,5,2,0,1
SOJEUFH12A8C1360BB,TRBEIYU128F92E88A9,Johnny Horton,The Golden Rocket,1,5,0,0
SOGPBPK12A8C134ECD,TRBEJCS128F4249EA2,Barbarito Diez,La Sitiera,2,0,0,0
SOYUAZX12A8C144E42,TRBEJDZ128F92D02F8,Charlie Byrd,Speak Low,1,5,0,0
SOWMEYR12AB0182279,TRBEJFD128F93222D8,Orthrelm,Scelxenak,4,1,0,0
SOLDPSA12AB018DA62,TRBEJHM12903CBE801,Blingtones,Gross Throw-up Burp (Sonnerie_ Ringtone),0,3,0,0
SOAOJKH12A6D4FBDC4,TRBEJHQ128F421EFD2,Lonnie Johnson,You Don't See Into The Blues Like Me,2,0,0,0
SOKJZNJ12A8C13294B,TRBEJKS128F426D823,The Chieftains,When A Man's In Love,1,0,0,0
SOGHPNQ12AB017E3E2,TRBEJKW128F92FCEED,Len Barry,Dirty Old Man,2,0,0,0
SODLIMH12A8C141988,TRBEJVP128F429D21B,Steel Rain,Sanity Fades,0,3,0,0
SOZBUGT12AAF3B51FF,TRBEJYW128F93018AF,Orquesta Romantica de La Habana,Serenata,1,5,0,0
SOPXZIE12AB017C4D4,TRBEKDE128F92E7486,Nightfall,Master_ Faster_ Sweet Desaster,4,1,0,0
SOIBUYG12AB01892A1,TRBEKGF12903CBE1C6,Rhian Lois,My Man's Gone Now,0,3,0,0
SORKXVV12A8C134C70,TRBEKGR128F425DA44,Jane's Addiction,Price I Pay,5,2,0,1
SOQSCFU12A8C13DAC3,TRBEKJN128F42891EE,Sounds Of Blackness,"Silent Night (Featuring Geoffrey Jones_ Terrence ""T-Bone"" Frierson_ Billy Steele)",4,1,0,0
SONTDOE12AAFF4446C,TRBEKLP128F92FB2BD,Sharon Burch,Earth Child (World),4,0,0,0
SOSKFIT12A8C14224A,TRBEKMX128F92D7B75,Guns N' Roses,Sweet Child O' Mine,5,2,0,0
SOVFWRR12A58A7C25E,TRBEKNV128F9326A8A,Killswitch Engage,Never Again (Album Version),5,2,0,1
SOUASUS12A81C22D53,TRBELAZ128F422B87F,Ayo,Girls,3,1,0,0
SOPBLEO12A8C13DF60,TRBELDP128F427EDD0,Mr. Blue,Thanks God I'm A Country Boy,2,0,0,0
SOVNGGG12A8C1391CF,TRBELIO128F428F322,Bob Wills,Playboy Theme,1,5,0,0
SOAICRG12AB01864FE,TRBELUA12903CB0371,Mark Lowry,Fritzy & Helen Hanft (Album),1,5,0,0
SOVJCHE12A8C146318,TRBELVP128F93263B8,Parallel Sound,Around The World,3,3,0,0
SOIFGDT12A8C1362DD,TRBELXO128F427CAFA,Jean Segurel,La Saint-Jean d'été,0,0,0,0
SOFMEPZ12A6D4F7D9A,TRBELYI128F147E20B,Terry Callier,Java Sparrow,2,0,0,1
SOVONGN12A58A791F9,TRBEMAH128F424215B,Leroy Huston,Love Oh Love (Live in Chicago),5,1,0,0
SOFHZHN12AB0180EA6,TRBEMBM128F9324F2B,Karen Peck And New River,Four Days Late (Studio Track w/o Background Vocals),2,0,0,0
SOUCZWJ12A8C1349FB,TRBEMDL128F424ABD6,Joy Kitikonti,Pleasure Zone Mix,4,1,0,0
SOVNHAU12A6D4F79F5,TRBEMJC128F14A6E0D,SNAP!,The World In My Hands (We Are One),5,2,0,0
SOOCKWU12A6D4F7B43,TRBEMMZ128F145C514,Bobby Broom,MONDAY_ MONDAY,3,4,0,0
SOPTWGO12A8C137B0D,TRBEMRD128F426DEC7,Jake Hess,I Just Love Old People (Rocky Mountain Homecoming Version),0,0,0,0
SOGYYUL12A6D4FB2CB,TRBEMTB128F14ACBDF,Alan Silvestri,We're Out Of Gas,2,1,0,1
SOMWENG12A8C132D82,TRBEMTF128F42660CA,For Squirrels,Superstar,2,0,0,1
SOHZVMY12AC3DF6075,TRBENBG12903CF94B4,Chris Farlowe,Blues As Blues Can Get,3,1,0,0
SOQKHXG12A8AE47295,TRBENCK128F4232BB2,Taboo,Gyere velem,4,1,0,0
SOBVTQI12A6D4F80ED,TRBENDH128F1467D62,Devo,Be Stiff (Live),5,2,0,1
SOOZCDR12AB018B6B6,TRBENHU12903CB6830,Frl.Menke,Komm Computer,2,0,0,0
SOZMKQQ12A8C142021,TRBENIG128F92F281E,The Hollywood Brats,Empty Bottles,2,0,0,0
SOVDOWL12AC3DF4718,TRBENNA12903D0411A,Carl Smith,I Wonder Where You Are Tonight,4,5,0,0
SOASAOQ12A582917AA,TRBENOX128F4243501,The Nelons,God Keeps A Candle,1,5,0,0
SOEDPQL12AF72AB07B,TRBENTT128E0781C26,Pink Floyd,The Gold It's In The ... (1996 Digital Remaster),5,2,0,1
SOKAWKH12A8C13514C,TRBENWE128F424AE09,Blind Blake,Bootleg Rum Dum Blues,4,1,0,0
SOTSQZD12AB018A979,TRBENZA12903CBF40F,El Tiempo,Tu Ex Amor,0,3,0,0
SOORFMU12A8C13C17C,TRBENZB128F429C5FD,Prince,She Spoke 2 Me ( Extended Remix LP Version),5,2,0,0
SOXOEJL12A58A7B20F,TRBENZL128F1455ECA,Roger Miller,Husbands And Wives,4,0,0,0
SORLXTP12A8C133DDB,TRBEOCF128F426BFDC,Al Di Meola,Splendido Sundance,1,5,0,1
SOIOCPL12A58A800EC,TRBEODT128F424AE26,Blind Blake,Too Tight Blues No. 2,4,1,0,0
SOFJAJB12A8C139F14,TRBEOIU128F4296D36,Marcel Mouloudji,Madeleine,0,1,0,0
SOACJHA12A58A7C346,TRBEOMZ12903CBCD33,Kieran,You Saved My Life,2,1,0,0
SOMSOXH12A67ADD011,TRBEONB128EF3405E6,Sunidhi Chauhan / Anu Malik / Jatin Sharma,Dekh Le,1,5,0,1
SOHTDBY12A67020981,TRBEONX128E0788D2B,The Blind Boys Of Alabama,New Born Soul,4,1,0,0
SOUFBXS12A67ADD453,TRBEOOD128E0795C84,Seguridad Social,El Oro De La Gallina De Los Huevos,1,5,0,0
SOPFVNF12AB017F32E,TRBEORE128F92E8476,Princess Lover,Prends-Moi La Main,4,1,0,0
SOREVMS12A58A7B236,TRBEORW128F42A3A56,Brazilian Tropical Orchestra,If You Leave Me Now,0,1,0,0
SOHQAKK12A8C131323,TRBEOSC128F426AB23,System of a Down,War?,5,2,0,1
SOWPPAT12AB017F666,TRBEOUP12903CF652E,Joe Bonamassa,So Many Roads,2,1,0,0
SOCQVFV12AB01859A2,TRBEOUT12903CD5981,Vex'd,Oceans,4,1,0,1
SOMDNTQ12A8C13D5FD,TRBEOYQ128F42955C3,Antigone Rising,Don't Look Back (Radio Edit),2,0,0,1
SOKCWAL12A8C13BA00,TRBEPAA128F4263E2E,The Cate Brothers,Am I Losing You,0,1,0,0
SOWTTZI12AB017E92B,TRBEPAL128F932C21B,Crusaders,She's My Woman,1,1,0,0
SOTMCYN12AB0183054,TRBEPKI128F9353F14,Abbott & Chambers,Where Are You,3,4,0,0
SODDHIO12A8C140FBA,TRBEPMK128F92D61AE,Triana Pura,Con el chacacha del tren (Cancíon por Rumba),2,1,0,0
SOQINBV12A8C136A80,TRBEPQG128F42547F6,Quinteto Violado,Maria Betania,2,0,0,0
SOHAAZA12AC3DFB71C,TRBEPTD12903CDFD52,Karnig Sarkissian,"Inrtoduction ""Hing Hye Srder",2,4,0,0
SODMADA12A8C139707,TRBEPTI128F4266340,Mikey Dread,Master Mantrol (Dub / Instrumental Reggae Music),4,0,0,0
SOPSDJE12AB0184BC7,TRBEPVA128F932C6FE,Tommy Makem;The Clancy Brothers,Old Woman From Wexford,1,5,0,0
SOZDFUE12AB018DE6A,TRBEPWY12903CB1CBE,Proficy,Love_ Respect & Loyalty (feat. Sophie & Cait La Lee),4,1,0,0
SOUACBM12A6D4F9664,TRBEQFT128F146BD6D,Klaus Badelt,Moonlight Serenade,1,1,0,1
SOUBALJ12A8AE46A0B,TRBEQFT128F4238A28,T.O.K.,Chi Chi Man,4,2,0,1
SOVBRIV12A8C133996,TRBEQHL128F4272CBC,Marvin Hamlisch;John Lithgow;Jeffrey Huard,At the Fountain (Reprise) (Brian d'Arcy James & Ensemble),4,1,0,0
SOTEMIJ12AB01851E4,TRBEQNB128F9327242,Jimmie Vaughan,Kinky Woman,4,1,0,1
SOUQVAA12AB018D21C,TRBEQNH12903CB087E,Serpentine,Passion_ Love & Pain (Feat. 25 Kids),4,0,0,0
SOONLCB12AB0186303,TRBEQPB128F933D621,Aleks Syntek,In My Arms (Live Auditorio Nacional 08),4,1,0,0
SONXZLQ12AB018C1E4,TRBEQUV12903CBD17A,Tony Tuff,Say Something,4,1,0,0
SOPOPBY12AB017CA06,TRBEQZJ128F9300B50,Aesop Rock,N.Y. Electric / Hunter Interlude,4,2,0,1
SOZKBLW12A6701D33D,TRBERCZ128E0787D93,Caramell,Expolodera (som dynamit),4,1,0,0
SOJJAGC12A8C13F710,TRBERGT128F42A009F,Frank Stokes,Sweet To Mama,1,0,0,0
SOXTPST12A8C137716,TRBERHG128F933AC46,Winston McAnuff_ The Bazbaz Orchestra,Common sense,2,0,0,0
SOYZIJN12A8C142E33,TRBERHS128F92FF079,Los Traileros Del Norte,Perro Faldero,1,5,0,0
SOHRWWQ12AC90727FD,TRBERIX12903CEF907,Bela Fleck And The Flecktones,Throwdown At The Hoedown (LP Version),2,0,0,0
SOGTEWJ12A8C13ABC5,TRBERJE128F425F098,Cedric Myton,Wisdom,3,1,0,0
SOKRSGZ12A6D4F7EAE,TRBERJV128F1458463,Gary Moore,I Can't Wait Until Tomorrow (Live),3,4,0,0
SOQDSYD12A813582AC,TRBERKY128F42290CA,Stefano Battaglia_ Giovanni Maier_ Michele Rabbia,Raccolto,0,0,0,0
SOEFLFW12AB018D477,TRBERLZ12903CC4747,Zombina & The Skeletones,I Was a Human Bomb for the FBI,1,5,0,0
SOKWONZ12A8C13ADFE,TRBEROX128F4270745,Massive Töne,Im Club,2,2,0,0
SOFCEWK12A6D4F9A19,TRBERUM128F148AC93,Egberto Gismonti,Baiao Malandro,1,5,0,0
SOWYBEK12AB018BB91,TRBESAQ12903CD9497,Mick Clarke,Wild Ride (From the album Steel And Fire),0,5,0,0
SODJBBD12A58A7EC47,TRBESBZ12903CA0A95,Minnie Riperton,Les Fleurs,4,1,0,0
SONLPBB12A8C13C780,TRBESDU128F4277813,Aisha Duo,Sea_ Subsurface,3,4,0,1
SOGYWNC12A58A7811F,TRBESDU128F92F3CE9,Slipknot,People = Sh*t (live) (Album Version),5,2,0,1
SOLLTIL12A6D4F970A,TRBESEX128F147BB13,Olga Tañón,Como Olvidar (Merengue Versión),4,1,0,1
SOXAPVV12A67020F8C,TRBESGH128E0788912,Nick Cave & The Bad Seeds,New Morning (Live),2,0,0,1
SOVDQMC12A8C142C99,TRBESVW128F92F6960,Cockney Rejects,It's Alright Bruv,1,5,0,0
SOBCLUB12A6BD53D2E,TRBESWC128EF34B859,Krystof,Svedomi,2,0,0,1
SOVETRX12A6D4F7717,TRBESWH128F14722F5,Justin,De Lai Bu Yi,2,0,0,0
SOQUUNE12A8C135F0D,TRBESXG128F4243BFB,Ebru Yasar,Birak Yakami,4,5,0,0
SOEYEAY12A8C13C49E,TRBETHV128F429722F,Andy & Lucas,Hasta Los Huesos,2,0,0,0
SOOVPDF12AB0182A9A,TRBETRA128F9327DC6,Danny Barnes,Cumberland Gap,4,1,0,0
SOLCFCO12AB018B764,TRBETSW12903CA6A6B,The Knightsbridge Strings,Mood Indigo,0,3,0,0
SOFSTCX12A8C139C09,TRBETVK128F4288B49,Hot Tuna,Hesitation Blues,4,1,0,0
SONBYWD12A6D4F5E8B,TRBEUDN128F14860CE,Ultimate Tracks,We Are The Reason - Medium key performance track w/o background vocals,4,3,0,0
SOHDAZP12AB0185D7F,TRBEUKI128F9318306,Mississippi John Hurt,Monday Morning Blues,1,0,0,0
SOYJZTG12A81C23239,TRBEUMG128F422305C,James Hunter,Class Act,4,1,0,1
SOYDMSD12AB01825A3,TRBEUOY128F932B2D7,Xmilk,Side By Side,1,2,0,0
SOCNADB12AB0185B07,TRBEUQH128F93152E8,Chacho,Meteorito,3,4,0,0
SOTGHKM12A8C13C67C,TRBEUSV128F42A5F43,Ronnie Drew,The Ballad Of St. Anne's Reel,2,0,0,0
SOITEFM12A8C13CE39,TRBEUVP128F427831E,Emilio,Somebody Stop Me,2,5,0,0
SOPJMCP12AB018CCA2,TRBEUWA12903CB5CDE,Usher Featuring The Nu Beginning,Mother's Luv,5,2,0,0
SOTNGXP12AB018664A,TRBEVII12903CA1A06,Blind Willie Johnson,John the Revelator,1,5,0,0
SOWBRNM12AB018AD0E,TRBEVJC12903CCE75B,Karen Peck And New River,I'll Never Be Able (To Tell It All) (High Key-Studio Track w/o Background Vocals),2,0,0,0
SOAKVYO12AB0187E78,TRBEVND128F93429DD,Edelweiss,The Kangaroo Theory,4,1,0,0
SORGDTN12A8C1460ED,TRBEVSH128F92D5CFC,Edmundo Ros & His Orchestra,Mélodie d'Amour,1,5,0,0
SOHPQKD12A8C143939,TRBEVTM128F92FE2B2,The Crystal Method,More,5,2,0,1
SORAWCY12AB0188DDA,TRBEVZN128F9330A0D,Guaco,Venite Pa' Maracaibo,1,5,0,1
SOLDKKK12A6D4FD12B,TRBEWCS128F428BA34,NOFX,Bath Of Least Resistance,1,2,0,1
